"FB_ID","Ingredient_ID","Weight"
58151430,2047,3.6
58151430,15151,168.0
58151440,20055,290.058
58151440,2053,19.5
58151440,19335,3.75
58151440,2047,3.6
58151440,15127,168.0
58151450,20055,290.058
58151450,2053,19.5
58151450,19335,3.75
58151450,2047,3.6
58151450,11446,5.2
58151450,32130070,346.0
58155320,15157,120.0
58155320,15149,907.2
58155320,15147,453.6
58155320,15101,226.8
58155320,82104000,224.0
58155320,11313,284.0
58155320,20044,740.0
58155320,2047,18.0
58155320,11215,18.0
58155320,11282,220.0
58155320,11333,238.0
58155320,11943,66.0
58155320,11529,246.0
58155320,9193,33.6
58155320,2028,13.8
58155320,14411,2844.0
58155410,24102070,1008.0
58155410,82104000,5.833
58155410,11549,226.8
58155410,11529,123.0
58155410,11215,6.0
58155410,20044,462.5
58155410,2047,36.0
58155410,14411,2133.0
58155410,9195,27.2
58155410,11308,453.6
58155410,2028,0.288
58155410,2053,2.5
58155410,11943,113.4
58155410,74410110,120.0
58155510,5361,561.0
58155510,4002,24.0
58155510,10141,42.0
58155510,11282,70.0
58155510,11333,119.0
58155510,11529,91.0
58155510,20045,584.6
58155510,14411,782.1
58155510,11352,852.0
58155510,9195,13.2
58155510,2047,12.0
58155810,10165,28.35
58155810,10141,28.35
58155810,82101000,42.0
58155810,11549,32.125
58155810,9195,17.4
58155810,2047,12.0
58155810,20044,416.25
58155810,14411,533.25
58155810,74420110,60.0
58155910,15175,226.8
58155910,20044,185.0
58155910,14411,177.75
58155910,82104000,56.0
58155910,11215,3.0
58155910,11549,32.125
58155910,11821,74.0
58155910,2047,7.5
58155910,74420110,60.0
58156210,7083,240.0
58156210,20044,453.6
58156210,10165,40.9
58156210,10141,40.9
58156210,82101000,42.0
58156210,11549,64.25
58156210,75510030,24.0
58156210,2047,15.0
58156210,11215,8.7
58156210,14411,474.0
58156210,11333,10.9
58156210,11282,21.6
58156210,11529,20.1
58156310,25220710,284.0
58156310,20044,453.6
58156310,10165,28.35
58156310,10141,28.35
58156310,82101000,42.0
58156310,11549,64.25
58156310,75510030,24.0
58156310,2047,15.0
58156310,11215,6.0
58156310,14411,474.0
58156310,74420110,60.0
58156310,2054,10.0
58156710,20045,64.4
58156710,82101000,3.0
58156710,16050,20.0
58156710,2047,1.2
58156710,14411,12.0
58157300,20045,25.0
58157300,14411,60.0
58157300,2047,0.6
58157300,99992100,5.0
58157300,99992405,5.0
58157300,99992600,5.0
58157310,58157300,50.0
58157310,58157320,50.0
58157320,20045,25.0
58157320,14411,60.0
58157320,2047,0.6
58157320,99997515,10.0
58157320,11291,5.0
58157330,1123,20.0
58157330,56205101,80.0
58160000,20044,277.5
58160000,1001,56.0
58160000,14411,711.0
58160000,11282,150.0
58160000,2010,3.9
58160000,2014,2.0
58160000,2043,2.267
58160000,11124,64.0
58160000,11352,75.0
58160000,11304,72.5
58160000,11529,123.0
58160000,2047,6.0
58160100,41101110,60.0
58160100,56205008,40.0
58160100,82101000,3.0
58160100,2047,0.2
58160102,41106010,60.0
58160102,56205008,40.0
58160102,82101000,3.0
58160102,2047,0.2
58160104,41102010,60.0
58160104,56205008,40.0
58160104,82101000,3.0
58160104,2047,0.2
58160106,41104010,60.0
58160106,56205008,40.0
58160106,82101000,3.0
58160106,2047,0.2
58160110,41101110,60.0
58160110,56205008,40.0
58160120,41202510,60.0
58160120,56205008,40.0
58160132,41104250,45.0
58160132,41102170,15.0
58160132,56205008,40.0
58160150,41106010,60.0
58160150,56205008,40.0
58160154,41102010,60.0
58160154,56205008,40.0
58160156,41104010,60.0
58160156,56205008,40.0
58160400,20045,158.0
58160400,11179,55.0
58160400,82101000,4.667
58160400,2047,1.002
58160410,20045,158.0
58160410,11179,55.0
58160410,2047,1.002
58160420,20045,158.0
58160420,11179,55.0
58160420,82101000,4.667
58160420,2047,1.002
58160430,20045,158.0
58160430,11313,53.0
58160430,82101000,4.667
58160430,2047,1.002
58160440,20045,158.0
58160440,11313,53.0
58160440,2047,1.002
58160450,20045,158.0
58160450,11313,53.0
58160450,82101000,4.667
58160450,2047,1.002
58160460,20045,158.0
58160460,11125,51.728
58160460,82101000,4.667
58160460,2047,1.002
58160470,20045,158.0
58160470,11125,51.682
58160470,2047,1.002
58160480,20045,158.0
58160480,11125,51.682
58160480,82101000,4.667
58160480,2047,1.002
58160490,20045,158.0
58160490,73111212,53.0
58160490,82101000,4.667
58160490,2047,1.002
58160500,20045,158.0
58160500,73111212,53.0
58160500,2047,1.002
58160510,20045,158.0
58160510,73111212,53.0
58160510,82101000,4.667
58160510,2047,1.002
58160520,20045,158.0
58160520,11531,79.92
58160520,82101000,4.667
58160520,2047,1.002
58160530,20045,158.0
58160530,11531,79.92
58160530,2047,1.002
58160540,20045,158.0
58160540,11531,79.92
58160540,82101000,4.667
58160540,2047,1.002
58160550,20045,158.0
58160550,99997220,52.0
58160550,82101000,4.667
58160550,2047,1.002
58160560,20045,158.0
58160560,99997220,52.0
58160560,2047,1.002
58160570,20045,158.0
58160570,99997220,52.0
58160570,82101000,4.667
58160570,2047,1.002
58160580,20045,158.0
58160580,11125,25.974
58160580,11531,40.08
58160580,82101000,4.667
58160580,2047,1.002
58160590,20045,158.0
58160590,11125,25.974
58160590,11531,40.08
58160590,2047,1.002
58160600,20045,158.0
58160600,11125,25.974
58160600,11531,40.08
58160600,82101000,4.667
58160600,2047,1.002
58160610,20045,158.0
58160610,99997220,25.0
58160610,11531,40.08
58160610,82101000,4.667
58160610,2047,1.002
58160620,20045,158.0
58160620,99997220,25.0
58160620,11531,40.08
58160620,2047,1.002
58160630,20045,158.0
58160630,99997220,25.0
58160630,11531,40.08
58160630,82101000,4.667
58160630,2047,1.002
58160640,20045,158.0
58160640,11125,25.974
58160640,99997220,25.0
58160640,82101000,4.667
58160640,2047,1.002
58160650,20045,158.0
58160650,11125,25.974
58160650,99997220,25.0
58160650,2047,1.002
58160660,20045,158.0
58160660,11125,25.974
58160660,99997220,25.0
58160660,82101000,4.667
58160660,2047,1.002
58160670,20045,158.0
58160670,11125,17.316
58160670,99997220,25.0
58160670,11531,26.64
58160670,82101000,4.667
58160670,2047,1.002
58160680,20045,158.0
58160680,11125,17.316
58160680,99997220,17.0
58160680,11531,26.64
58160680,2047,1.002
58160690,20045,158.0
58160690,11125,17.316
58160690,99997220,17.0
58160690,11531,26.64
58160690,82101000,4.667
58160690,2047,1.002
58160700,58160720,100.0
58160710,20045,158.0
58160710,99997545,14.0
58160710,11334,15.096
58160710,11283,23.31
58160710,2047,1.002
58160720,20045,158.0
58160720,99997545,13.8
58160720,99997520,15.0
58160720,99997510,23.0
58160720,82101000,4.667
58160720,2047,1.002
58160800,20045,474.0
58160800,16070,594.0
58160800,2047,6.0
58160800,82101000,56.0
58160800,11283,105.0
58160800,2031,0.442
58160800,11215,5.625
58160800,2042,0.9
58160805,20045,474.0
58160805,16070,594.0
58160805,2047,6.0
58160805,82101000,56.0
58160805,11283,105.0
58160805,2031,0.442
58160805,11215,5.625
58160805,2042,0.9
58160810,20045,474.0
58160810,16070,594.0
58160810,2047,6.0
58160810,11283,105.0
58160810,2031,0.442
58160810,11215,5.625
58160810,2042,0.9
58161200,20044,370.0
58161200,12117,976.0
58161200,19335,12.5
58161200,2047,6.0
58161320,41101110,60.0
58161320,56205018,40.0
58161321,41106010,60.0
58161321,56205018,40.0
58161322,41102010,60.0
58161322,56205018,40.0
58161323,41104010,60.0
58161323,56205018,40.0
58161420,20037,195.0
58161420,11179,55.0
58161420,82101000,4.667
58161420,2047,1.002
58161422,20037,195.0
58161422,11179,55.0
58161422,2047,1.002
58161424,20037,195.0
58161424,11179,55.0
58161424,82101000,4.667
58161424,2047,1.002
58161430,20037,195.0
58161430,11313,53.0
58161430,2047,1.002
58161430,82101000,4.667
58161432,20037,195.0
58161432,11313,53.0
58161432,2047,1.002
58161434,20037,195.0
58161434,11313,53.0
58161434,82101000,4.667
58161434,2047,1.002
58161435,20037,195.0
58161435,11125,52.026
58161435,82101000,4.667
58161435,2047,1.002
58161437,20037,195.0
58161437,11125,52.026
58161437,2047,1.002
58161439,20037,195.0
58161439,11125,52.026
58161439,82101000,4.667
58161439,2047,1.002
58161440,20037,195.0
58161440,73111212,53.0
58161440,82101000,4.667
58161440,2047,1.002
58161442,20037,195.0
58161442,73111212,53.0
58161442,2047,1.002
58161444,20037,195.0
58161444,73111212,53.0
58161444,82101000,4.667
58161444,2047,1.002
58161460,20037,195.0
58161460,11531,79.92
58161460,82101000,4.667
58161460,2047,1.002
58161462,20037,195.0
58161462,11531,79.92
58161462,2047,1.002
58161464,20037,195.0
58161464,11531,79.92
58161464,82101000,4.667
58161464,2047,1.002
58161470,20037,195.0
58161470,99997220,52.0
58161470,82101000,4.667
58161470,2047,1.002
58161472,20037,195.0
58161472,99997220,52.0
58161472,2047,1.002
58161474,20037,195.0
58161474,99997220,52.0
58161474,82101000,4.667
58161474,2047,1.002
58161480,20037,195.0
58161480,11125,25.974
58161480,11531,40.08
58161480,82101000,4.667
58161480,2047,1.002
58161482,20037,195.0
58161482,11125,25.974
58161482,11531,40.08
58161482,2047,1.002
58161484,20037,195.0
58161484,11125,25.974
58161484,11531,40.08
58161484,82101000,4.667
58161484,2047,1.002
58161490,20037,195.0
58161490,99997220,25.0
58161490,11531,40.08
58161490,82101000,4.667
58161490,2047,1.002
58161492,20037,195.0
58161492,99997220,25.0
58161492,11531,40.08
58161492,2047,1.002
58161494,20037,195.0
58161494,99997220,35.0
58161494,11531,40.08
58161494,82101000,4.667
58161494,2047,1.002
58161500,20037,195.0
58161500,11125,25.974
58161500,99997220,25.0
58161500,82101000,4.667
58161500,2047,1.002
58161502,20037,195.0
58161502,11125,25.974
58161502,99997220,25.0
58161502,2047,1.002
58161504,20037,195.0
58161504,11125,25.974
58161504,99997220,25.0
58161504,82101000,4.667
58161504,2047,1.002
58161510,11282,440.0
58161510,2047,6.0
58161510,20044,123.395
58161510,82104000,168.0
58161510,2014,0.666
58161510,2029,3.467
58161510,11291,225.0
58161510,2030,0.1
58161510,9153,2.3
58161510,11974,262.238
58161510,11297,1.0
58161510,14429,237.0
58161520,20037,195.0
58161520,11125,17.316
58161520,99997220,17.0
58161520,11531,26.64
58161520,82101000,4.667
58161520,2047,1.002
58161522,20037,195.0
58161522,11125,17.316
58161522,99997220,17.0
58161522,11531,26.64
58161522,2047,1.002
58161524,20037,195.0
58161524,11125,17.316
58161524,99997220,17.0
58161524,11531,26.64
58161524,82101000,4.667
58161524,2047,1.002
58161530,20037,195.0
58161530,99997545,14.0
58161530,11334,15.096
58161530,11283,23.31
58161530,82101000,4.667
58161530,2047,1.002
58161532,20037,195.0
58161532,99997545,14.0
58161532,11334,15.096
58161532,11283,23.31
58161532,2047,1.002
58161534,20037,195.0
58161534,99997545,14.0
58161534,11334,15.096
58161534,11283,23.31
58161534,82101000,4.667
58161534,2047,1.002
58161710,11291,48.0
58161710,11143,120.0
58161710,20045,316.0
58161710,1123,50.0
58161710,4615,25.625
58161710,2047,4.7
58162090,11333,296.0
58162090,82101000,42.0
58162090,11143,30.0
58162090,1009,56.5
58162090,21500100,123.0
58162090,18069,11.25
58162090,2047,1.5
58162110,11333,296.0
58162110,2047,1.5
58162110,21500100,123.0
58162110,20045,158.0
58162110,11143,15.0
58162110,82101000,42.0
58162110,6972,68.25
58162110,2030,0.525
58162110,1123,50.0
58162110,1009,56.5
58162120,11333,296.0
58162120,82101000,42.0
58162120,11143,30.0
58162120,1009,56.5
58162120,20045,158.0
58162120,18069,11.25
58162120,2047,1.5
58162130,11529,142.0
58162130,20045,52.614
58162130,21500100,30.75
58162130,11283,13.125
58162130,11334,8.5
58162130,82101000,4.667
58162130,2047,0.75
58162130,2030,0.263
58162140,11529,142.0
58162140,20045,79.0
58162140,99997510,26.2
58162140,99997520,17.0
58162140,82101000,4.667
58162140,2047,0.75
58162140,2030,0.263
58162310,32002,170.1
58162310,14411,414.75
58162310,82101000,14.0
58163130,82101000,28.0
58163130,5022,226.8
58163130,20044,370.0
58163130,6194,960.0
58163130,11215,12.0
58163130,11333,74.5
58163130,2042,0.9
58163130,11282,240.0
58163130,2047,6.0
58163130,2030,2.133
58163310,20044,185.0
58163310,2047,5.5
58163310,19350,5.5
58163310,4542,5.5
58163310,20027,5.5
58163310,14411,651.75
58163310,24100000,5.0
58163310,82101000,4.8
58163310,20081,3.0
58163310,2043,1.5
58163310,2029,0.5
58163310,81102010,28.0
58163330,32024,57.0
58163330,14411,110.0
58163360,14411,533.25
58163360,81102010,14.0
58163360,20036,100.2
58163360,20088,83.4
58163360,2047,5.1
58163360,2029,0.13
58163380,22998,175.77
58163380,81102010,28.0
58163380,14411,592.5
58163400,14429,711.0
58163400,81102010,28.0
58163400,20044,90.0
58163400,20120,90.0
58163400,2047,2.6
58163400,1001,5.0
58163400,2029,4.0
58163400,1091,4.0
58163400,19335,1.5
58163400,2020,1.5
58163400,16122,1.0
58163405,36417,100.0
58163410,20044,185.0
58163410,11282,80.0
58163410,11333,74.5
58163410,11531,240.0
58163410,11215,3.0
58163410,82101000,14.0
58163410,2047,1.5
58163410,6194,420.0
58163410,2028,1.15
58163410,10862,16.0
58163420,20044,185.0
58163420,11282,80.0
58163420,11333,74.5
58163420,11531,240.0
58163420,11215,3.0
58163420,2047,1.5
58163420,6194,420.0
58163420,2028,1.05
58163420,10862,16.0
58163430,20044,185.0
58163430,11282,80.0
58163430,11333,74.5
58163430,11531,240.0
58163430,11215,3.0
58163430,82101000,14.0
58163430,2047,1.5
58163430,6194,420.0
58163430,2028,1.05
58163430,10862,16.0
58163450,20044,185.0
58163450,11282,80.0
58163450,11333,74.5
58163450,11531,240.0
58163450,11215,3.0
58163450,82101000,14.0
58163450,2047,1.5
58163450,6194,420.0
58163450,2028,1.05
58163450,10862,16.0
58163450,21500100,340.0
58163510,11282,40.0
58163510,11143,60.0
58163510,81102010,28.0
58163510,20044,138.75
58163510,14429,474.0
58163510,6075,7.2
58163510,18079,27.0
58163510,2047,6.0
58164110,20045,316.0
58164110,9298,36.25
58164110,2047,4.002
58164110,81102010,10.5
58164210,20045,316.0
58164210,19116,40.0
58164210,9266,540.0
58164210,1053,238.0
58164210,19336,30.0
58164210,9328,25.8
58164500,20045,158.0
58164500,2047,1.0
58164500,1164,80.992
58164500,82101000,4.667
58164510,20045,158.0
58164510,2047,1.0
58164510,1164,80.992
58164520,20045,158.0
58164520,2047,1.0
58164520,1164,80.992
58164520,82101000,4.667
58164530,20045,158.0
58164530,6119,79.92
58164530,82101000,4.667
58164530,2047,1.002
58164540,20045,158.0
58164540,6119,79.92
58164540,2047,1.002
58164550,20045,158.0
58164550,6119,79.92
58164550,82101000,4.667
58164550,2047,1.002
58164560,20045,158.0
58164560,28520000,79.92
58164560,82101000,4.667
58164560,2047,1.002
58164570,20045,158.0
58164570,28520000,79.92
58164570,2047,1.002
58164580,20045,158.0
58164580,28520000,79.92
58164580,82101000,4.667
58164580,2047,1.002
58164800,20037,195.0
58164800,2047,1.0
58164800,1164,80.992
58164800,82101000,4.667
58164810,20037,195.0
58164810,2047,1.0
58164810,1164,80.992
58164820,20037,195.0
58164820,2047,1.0
58164820,1164,80.992
58164820,82101000,4.667
58164830,20037,195.0
58164830,6119,79.92
58164830,82101000,4.667
58164830,2047,1.002
58164840,20037,195.0
58164840,6119,79.92
58164840,2047,1.002
58164850,20037,195.0
58164850,6119,79.92
58164850,82101000,4.667
58164850,2047,1.002
58164860,20037,195.0
58164860,28520000,79.92
58164860,82101000,4.667
58164860,2047,1.002
58164870,20037,195.0
58164870,28520000,79.92
58164870,2047,1.002
58164880,20037,195.0
58164880,28520000,79.92
58164880,82101000,4.667
58164880,2047,1.002
58165000,20045,158.0
58165000,2047,1.0
58165000,11584,60.697
58165000,1164,80.992
58165000,82101000,4.667
58165010,20045,158.0
58165010,2047,1.0
58165010,11584,60.697
58165010,1164,80.992
58165020,20045,158.0
58165020,2047,1.0
58165020,11584,60.697
58165020,1164,80.992
58165020,82101000,4.667
58165030,20045,158.0
58165030,6119,79.92
58165030,11584,60.697
58165030,82101000,4.667
58165030,2047,1.002
58165040,20045,158.0
58165040,6119,79.92
58165040,11584,60.697
58165040,2047,1.002
58165050,20045,158.0
58165050,6119,79.92
58165050,11584,60.697
58165050,82101000,4.667
58165050,2047,1.002
58165060,20045,158.0
58165060,28520000,79.92
58165060,11584,60.697
58165060,82101000,4.667
58165060,2047,1.002
58165070,20045,158.0
58165070,28520000,79.92
58165070,11584,60.697
58165070,2047,1.002
58165080,20045,158.0
58165080,28520000,79.92
58165080,11584,60.697
58165080,82101000,4.667
58165080,2047,1.002
58165400,20037,195.0
58165400,2047,1.0
58165400,11584,60.697
58165400,1164,80.992
58165400,82101000,4.667
58165410,20037,195.0
58165410,2047,1.0
58165410,11584,60.697
58165410,1164,80.992
58165420,20037,195.0
58165420,2047,1.0
58165420,11584,60.697
58165420,1164,80.992
58165420,82101000,4.667
58165430,20037,195.0
58165430,6119,79.92
58165430,11584,60.697
58165430,82101000,4.667
58165430,2047,1.002
58165440,20037,195.0
58165440,6119,79.92
58165440,11584,60.697
58165440,2047,1.002
58165450,20037,195.0
58165450,6119,79.92
58165450,11584,60.697
58165450,82101000,4.667
58165450,2047,1.002
58165460,20037,195.0
58165460,28520000,79.92
58165460,11584,60.697
58165460,82101000,4.667
58165460,2047,1.002
58165470,20037,195.0
58165470,28520000,79.92
58165470,11584,60.697
58165470,2047,1.002
58165480,20037,195.0
58165480,28520000,79.92
58165480,11584,60.697
58165480,82101000,4.667
58165480,2047,1.002
58174000,8102,175.0
58174000,82101000,28.0
58174000,2014,2.0
58174000,11979,90.0
58174000,11216,1.0
58174000,2024,1.575
58174000,11282,220.0
58174000,11529,246.0
58174000,2047,3.0
58174000,14411,474.0
58174100,55702100,70.0
58174100,75440400,30.0
58175000,16069,384.0
58175000,14411,237.0
58175000,2014,2.0
58175000,2030,2.133
58175000,11979,45.0
58175000,11216,6.0
58175000,2047,6.0
58175000,82101000,68.2
58175110,20012,105.0
58175110,11297,60.0
58175110,11291,60.0
58175110,11529,273.0
58175110,11282,70.0
58175110,2010,0.325
58175110,2047,15.0
58175110,9152,139.5
58175110,82104000,112.0
58175110,14429,355.5
58200210,18069,60.0
58200210,89902020,8.0
58200210,89902070,20.0
58200210,89902050,10.0
58200210,89902040,15.0
58200210,89902010,10.0
58200210,75510000,10.0
58200210,75511100,15.0
58200210,75511020,15.0
58200220,18069,60.0
58200220,89902020,8.0
58200220,89902070,20.0
58200220,89902050,10.0
58200220,89902040,15.0
58200220,89902010,10.0
58200220,75510000,10.0
58200220,75511100,15.0
58200220,75511020,15.0
58200220,99991400,21.0
58200230,99995130,60.0
58200230,89902020,8.0
58200230,89902070,20.0
58200230,89902050,10.0
58200230,89902040,15.0
58200230,89902010,10.0
58200230,75510000,10.0
58200230,75511100,15.0
58200230,75511020,15.0
58200240,99995130,60.0
58200240,89902020,8.0
58200240,89902070,20.0
58200240,89902050,10.0
58200240,89902040,15.0
58200240,89902010,10.0
58200240,75510000,10.0
58200240,75511100,15.0
58200240,75511020,15.0
58200240,99991400,21.0
58200250,18364,60.0
58200250,89902020,8.0
58200250,89902070,20.0
58200250,89902050,10.0
58200250,89902040,15.0
58200250,89902010,10.0
58200250,75510000,10.0
58200250,75511100,15.0
58200250,75511020,15.0
58200250,99991400,21.0
58201000,18069,60.0
58201000,19300,40.0
58201005,18069,60.0
58201005,19300,40.0
58201015,99995130,60.0
58201015,19300,40.0
58302080,20121,19.2
58302080,11547,19.2
58302080,11531,19.2
58302080,99997550,19.2
58302080,99997515,18.8
58302080,1032,3.7
58302080,11283,0.1
58302080,19335,0.1
58302080,20027,0.1
58302080,2047,0.1
58302080,82104000,0.1
58302080,2020,0.1
58304010,99997410,138.0
58304010,20121,130.0
58304010,1151,24.8
58304010,11313,21.2
58304010,23580,35.0
58304010,19335,3.0
58304010,14429,3.0
58304010,4610,5.0
58304010,20027,1.0
58304010,1009,1.0
58304010,11283,1.0
58304010,11125,1.0
58304010,2047,2.5
58304060,58304010,100.0
58310310,14429,44.0
58310310,7064,40.0
58310310,20081,40.0
58310310,1129,13.0
58310310,4610,13.0
58310310,19335,13.0
58310310,1091,5.0
58310310,2047,1.3
58400000,28340660,33.0
58400000,41603010,33.0
58400000,75652010,33.0
58400100,58403040,50.0
58400100,58407034,50.0
58400200,99995620,15.0
58400200,99997805,10.0
58400200,14411,50.0
58400200,99997815,15.0
58400200,99992405,10.0
58400200,82101000,0.3
58400200,2047,0.6
58401010,20006,15.0
58401010,99997805,10.0
58401010,14411,50.0
58401010,99997815,15.0
58401010,99992100,10.0
58401010,82101000,0.3
58401010,2047,0.6
58403010,14411,100.0
58403010,99997410,20.0
58403010,99997805,40.0
58403010,20110,30.0
58403010,99992405,10.0
58403010,82101000,0.5
58403010,2047,1.3
58403040,20110,15.0
58403040,99997805,10.0
58403040,14411,50.0
58403040,99997815,15.0
58403040,99992405,10.0
58403040,82101000,0.3
58403040,2047,0.6
58403060,14411,100.0
58403060,99997410,20.0
58403060,99997805,40.0
58403060,99997100,30.0
58403060,99992405,10.0
58403060,82101000,0.5
58403060,2047,0.9
58404500,18217,10.0
58404500,1123,15.0
58404500,99997805,25.0
58404500,14411,50.0
58404500,82101000,0.3
58404500,2047,0.6
58407030,14411,85.0
58407030,6583,15.0
58407034,58407056,100.0
58407038,14411,25.0
58407038,20121,50.0
58407038,11291,5.0
58407038,11116,5.0
58407038,2047,0.9
58407038,82101000,2.4
58407038,99992100,15.0
58407042,14411,25.0
58407042,20121,50.0
58407042,11291,5.0
58407042,11116,5.0
58407042,2047,0.9
58407042,82101000,2.4
58407042,99992405,15.0
58407046,14411,25.0
58407046,20121,50.0
58407046,11291,5.0
58407046,11116,5.0
58407046,2047,0.9
58407046,82101000,2.4
58407046,99992600,15.0
58407052,14411,25.0
58407052,20121,50.0
58407052,11291,5.0
58407052,11116,5.0
58407052,2047,0.9
58407052,82101000,2.4
58407052,16127,15.0
58407056,58407038,30.0
58407056,58407042,30.0
58407056,58407046,30.0
58407056,1123,10.0
58407060,58407052,90.0
58407060,1123,10.0
58408010,58112510,25.0
58408010,28340120,75.0
58421020,14411,40.0
58421020,20121,40.0
58421020,99997510,5.0
58421020,11547,15.0
58421020,2047,0.7
58421020,82101000,3.0
58421080,19056,15.0
58421080,99997805,10.0
58421080,14411,50.0
58421080,99997815,15.0
58421080,99992405,10.0
58421080,82101000,0.3
58421080,2047,0.5
59003000,20080,80.0
59003000,14429,5.0
59003000,16123,5.0
59003000,11663,5.0
59003000,82101000,5.0
61100600,9218,100.0
61101010,9112,100.0
61101200,9119,100.0
61110010,9149,100.0
61113010,9150,100.0
61113500,19335,200.0
61113500,81102010,14.1
61113500,1123,100.0
61113500,9156,6.0
61113500,9152,62.0
61113500,20081,23.438
61116010,9159,100.0
61119010,9200,50.0
61119010,9202,50.0
61122300,61122330,50.0
61122300,61122320,50.0
61122320,9219,100.0
61122330,9219,95.0
61122330,19335,5.0
61125010,9218,100.0
61201010,9128,100.0
61201020,61201220,100.0
61201220,9123,50.0
61201220,100267,50.0
61201225,9127,100.0
61204000,9152,100.0
61204010,9152,100.0
61204200,9153,100.0
61207000,9160,100.0
61207010,9160,100.0
61207200,9161,100.0
61210000,61210220,65.0
61210000,61210250,35.0
61210010,9206,100.0
61210220,9209,50.0
61210220,9206,50.0
61210250,61210220,100.0
61210250,999301,0.013
61210250,999328,0.01
61210620,9214,426.0
61210620,14411,1066.5
61210720,9214,100.0
61210820,9213,426.0
61210820,14411,1065.6
61213220,9221,100.0
61213800,61210220,100.0
62101050,9298,50.0
62101050,9079,30.0
62101050,9032,10.0
62101050,9178,10.0
62101100,9011,100.0
62104100,9032,100.0
62105000,9163,100.0
62106000,9044,100.0
62107200,19400,100.0
62108100,9085,100.0
62109100,9079,100.0
62110100,9087,100.0
62113100,9094,100.0
62114050,9178,100.0
62114110,9226,85.0
62114110,19335,15.0
62116100,9246,100.0
62119100,9259,100.0
62120000,9263,85.0
62120000,19335,15.0
62120100,9266,85.0
62120100,19335,15.0
62122100,9291,100.0
62125100,9298,100.0
63100100,9040,30.0
63100100,9003,20.0
63100100,9200,15.0
63100100,63123000,15.0
63100100,9316,10.0
63100100,9326,5.0
63100100,9050,5.0
63100110,9003,21.0
63100110,9176,21.0
63100110,9236,21.0
63100110,9279,21.0
63100110,2053,5.0
63100110,14429,5.0
63100110,19335,5.0
63100110,2047,2.5
63101000,9500,20.0
63101000,9501,20.0
63101000,9502,20.0
63101000,9503,20.0
63101000,9504,20.0
63101110,9401,100.0
63101110,19335,7.0
63101120,9401,100.0
63101150,9401,100.0
63101150,19335,7.0
63101210,19312,100.0
63101310,9003,90.0
63101310,19334,7.0
63101310,1145,3.0
63103010,9021,100.0
63103110,9022,92.0
63103110,19335,8.0
63105010,9037,100.0
63107010,9040,90.0
63107010,100254,10.0
63107410,9040,90.0
63107410,19334,7.0
63107410,1145,3.0
63109010,9181,100.0
63109015,9181,33.0
63109015,9184,33.0
63109015,9326,33.0
63109700,9060,100.0
63111010,9328,100.0
63113030,9064,569.252
63113030,19335,141.75
63113030,20027,21.336
63113030,2047,0.75
63113030,4610,7.05
63115010,9070,100.0
63115110,9071,92.0
63115110,19335,8.0
63115200,9070,100.0
63116010,63100100,100.0
63119010,9089,100.0
63119110,9089,75.0
63119110,14429,20.0
63119110,19335,5.0
63123000,100279,50.0
63123000,100280,50.0
63125010,9139,100.0
63126500,9148,100.0
63126510,9164,100.0
63127010,9184,100.0
63129010,9176,100.0
63129030,9176,75.0
63129030,14429,20.0
63129030,19335,5.0
63129050,9176,100.0
63131010,9191,100.0
63133010,9226,100.0
63133100,9226,75.0
63133100,14429,20.0
63133100,19335,5.0
63134010,9231,100.0
63135010,9236,100.0
63135110,63135140,50.0
63135110,63135170,50.0
63135140,9237,92.0
63135140,19335,8.0
63135170,9237,88.0
63135170,9017,12.0
63135620,9236,100.0
63137010,9252,60.0
63137010,9412,40.0
63137050,9340,100.0
63137110,63137140,50.0
63137110,63137170,50.0
63137140,9253,92.0
63137140,19335,8.0
63137170,9253,88.0
63137170,9017,12.0
63139010,9263,100.0
63141010,9266,100.0
63141110,63141140,50.0
63141110,63141170,50.0
63141140,9267,92.0
63141140,19335,8.0
63141170,9267,88.0
63141170,9017,12.0
63141200,9266,100.0
63143010,9279,100.0
63143110,9279,75.0
63143110,14429,20.0
63143110,19335,5.0
63145010,9286,100.0
63147110,9307,100.0
63147110,19335,15.0
63147110,14411,5.0
63148750,9322,100.0
63149010,9326,100.0
63200100,9316,70.0
63200100,9050,30.0
63200110,9318,25.0
63200110,9054,25.0
63200110,9048,25.0
63200110,9302,25.0
63201010,9042,100.0
63201600,9048,100.0
63203010,9050,100.0
63203110,9352,100.0
63203600,9054,100.0
63203700,44158,100.0
63207010,9078,100.0
63207110,9081,100.0
63219000,9302,100.0
63219610,9302,100.0
63223020,9316,100.0
63223110,9317,100.0
63223610,9318,100.0
63301010,9200,786.0
63301010,9040,354.0
63301010,12104,40.0
63301010,19336,30.0
63301010,9266,452.5
63311000,9040,75.0
63311000,9003,62.5
63311000,63123000,46.0
63311000,9316,76.0
63311000,9326,38.0
63311000,9181,39.0
63311050,9040,75.0
63311050,9003,62.5
63311050,9200,90.0
63311050,63123000,46.0
63311050,9316,76.0
63311050,9326,38.0
63311050,9181,39.0
63311110,63311140,50.0
63311110,63311170,50.0
63311140,9096,92.0
63311140,19335,8.0
63311170,9096,88.0
63311170,9017,12.0
63311180,9318,20.0
63311180,9236,20.0
63311180,9176,20.0
63311180,9266,20.0
63311180,9181,20.0
63401010,11143,30.0
63401010,9003,250.0
63401010,12155,30.0
63401010,63123000,75.5
63401010,4025,55.0
