"FB_ID","Description","Weight"
56203086,"1 Keurig cup",170.0
56203086,"1 microwave cup, prepared",210.0
56203086,"Quantity not specified",240.0
56203087,"1 cup, cooked",240.0
56203087,"1 oz, cooked",28.35
56203087,"1 oz, dry, yields",170.0
56203087,"1 packet, dry, yields",148.0
56203087,"1 single serving container",210.0
56203087,"1 Keurig cup",170.0
56203087,"1 microwave cup, prepared",210.0
56203087,"Quantity not specified",240.0
56203096,"1 cup, cooked",240.0
56203096,"1 oz, cooked",28.35
56203096,"1 oz, dry, yields",170.0
56203096,"1 packet, dry, yields",148.0
56203096,"1 single serving container",210.0
56203096,"1 Keurig cup",170.0
56203096,"1 microwave cup, prepared",210.0
56203096,"Quantity not specified",240.0
56203097,"1 cup, cooked",240.0
56203097,"1 oz, cooked",28.35
56203097,"1 oz, dry, yields",170.0
56203097,"1 packet, dry, yields",148.0
56203097,"1 single serving container",210.0
56203097,"1 Keurig cup",170.0
56203097,"1 microwave cup, prepared",210.0
56203097,"Quantity not specified",240.0
56203106,"1 cup, cooked",240.0
56203106,"1 oz, cooked",28.35
56203106,"1 oz, dry, yields",170.0
56203106,"1 packet, dry, yields",148.0
56203106,"1 single serving container",210.0
56203106,"1 Keurig cup",170.0
56203106,"1 microwave cup, prepared",210.0
56203106,"Quantity not specified",240.0
56203107,"1 cup, cooked",240.0
56203107,"1 oz, cooked",28.35
56203107,"1 oz, dry, yields",170.0
56203107,"1 packet, dry, yields",148.0
56203107,"1 single serving container",210.0
56203107,"1 Keurig cup",170.0
56203107,"1 microwave cup, prepared",210.0
56203107,"Quantity not specified",240.0
56203130,"1 cup, cooked",240.0
56203130,"1 oz, cooked",28.35
56203130,"1 oz, dry, yields",170.0
56203130,"1 packet, dry, yields",163.0
56203130,"1 single serving container",210.0
56203130,"1 Keurig cup",170.0
56203130,"1 microwave cup, prepared",210.0
56203130,"Quantity not specified",240.0
56203135,"1 cup, cooked",240.0
56203135,"1 oz, cooked",28.35
56203135,"1 oz, dry, yields",170.0
56203135,"1 packet, dry, yields",163.0
56203135,"1 single serving container",210.0
56203135,"1 Keurig cup",170.0
56203135,"1 microwave cup, prepared",210.0
56203135,"Quantity not specified",240.0
56203155,"1 cup, cooked",240.0
56203155,"1 oz, cooked",28.35
56203155,"1 oz, dry, yields",170.0
56203155,"1 packet, dry, yields",163.0
56203155,"1 single serving container",210.0
56203155,"1 Keurig cup",170.0
56203155,"1 microwave cup, prepared",210.0
56203155,"Quantity not specified",240.0
56203160,"1 cup, cooked",240.0
56203160,"1 oz, cooked",28.35
56203160,"1 oz, dry, yields",170.0
56203160,"1 packet, dry, yields",163.0
56203160,"1 single serving container",210.0
56203160,"1 Keurig cup",170.0
56203160,"1 microwave cup, prepared",210.0
56203160,"Quantity not specified",240.0
56203555,"1 cup, cooked",240.0
56203555,"1 cup, dry, yields",485.0
56203555,"1 oz, dry, yields",170.0
56203555,"1 packet, dry, yields",170.0
56203555,"Quantity not specified",240.0
56203610,"1 cup, cooked",240.0
56203610,"1 cup, dry, yields",485.0
56203610,"1 oz, dry, yields",170.0
56203610,"1 packet, dry, yields",170.0
56203610,"Quantity not specified",240.0
56204000,"1 cup, cooked",170.0
56204000,"Quantity not specified",170.0
56204005,"1 cup, cooked",170.0
56204005,"Quantity not specified",170.0
56204010,"1 cup, cooked",170.0
56204010,"Quantity not specified",170.0
56205000,"1 cup, cooked",158.0
56205000,"Quantity not specified",118.0
56205001,"1 cup, cooked",163.0
56205001,"Quantity not specified",122.0
56205002,"1 cup, cooked",163.0
56205002,"Quantity not specified",122.0
56205004,"1 cup, cooked",163.0
56205004,"Quantity not specified",122.0
56205006,"1 cup, cooked",163.0
56205006,"Quantity not specified",122.0
56205007,"1 cup, cooked",163.0
56205007,"Quantity not specified",122.0
56205008,"1 cup, cooked",158.0
56205008,"Quantity not specified",118.0
56205011,"1 cup, cooked",196.0
56205011,"Quantity not specified",147.0
56205012,"1 cup, cooked",196.0
56205012,"Quantity not specified",147.0
56205014,"1 cup, cooked",196.0
56205014,"Quantity not specified",147.0
56205016,"1 cup, cooked",196.0
56205016,"Quantity not specified",147.0
56205017,"1 cup, cooked",196.0
56205017,"Quantity not specified",147.0
56205018,"1 cup, cooked",195.0
56205018,"Quantity not specified",147.0
56205050,"1 cup, cooked",240.0
56205050,"1 cup, dry, yields",815.0
56205050,"1 oz, dry, yields",155.0
56205050,"Quantity not specified",240.0
56205060,"1 cup, cooked",200.0
56205060,"Quantity not specified",150.0
56205070,"1 cup, cooked",175.0
56205070,"Quantity not specified",131.0
56205101,"1 cup",255.0
56205101,"Quantity not specified",255.0
56205130,"1 cup, cooked",158.0
56205130,"Quantity not specified",118.0
56205150,"1 cup, cooked",158.0
56205150,"Quantity not specified",118.0
56205170,"1 cup, cooked",163.0
56205170,"Quantity not specified",122.0
56205190,"1 cup, cooked",174.0
56205190,"Quantity not specified",130.0
56205205,"1 cup, cooked",164.0
56205205,"Quantity not specified",123.0
56205210,"1 cup, cooked",164.0
56205210,"Quantity not specified",123.0
56205215,"1 cup, cooked",164.0
56205215,"Quantity not specified",123.0
56205300,"1 cup, cooked",166.0
56205300,"Quantity not specified",124.0
56205310,"1 cup, cooked",151.0
56205310,"Quantity not specified",113.0
56205320,"1 cup, cooked",168.0
56205320,"Quantity not specified",126.0
56205330,"1 cup, cooked",168.0
56205330,"Quantity not specified",126.0
56205340,"1 cup, cooked",155.0
56205340,"Quantity not specified",116.0
56205350,"1 cup, cooked",150.0
56205350,"Quantity not specified",113.0
56205410,"1 cup, cooked",155.0
56205410,"1 cup, dry, yields",624.0
56205410,"1 oz, dry, yields",95.0
56205410,"Quantity not specified",116.0
56206990,"1 cup, cooked",240.0
56206990,"1 cup, dry, yields",965.0
56206990,"1 oz, dry, yields",205.0
56206990,"Quantity not specified",240.0
56207016,"1 cup, cooked",240.0
56207016,"1 cup, dry, yields",965.0
56207016,"1 oz, dry, yields",205.0
56207016,"Quantity not specified",240.0
56207017,"1 cup, cooked",240.0
56207017,"1 cup, dry, yields",965.0
56207017,"1 oz, dry, yields",205.0
56207017,"Quantity not specified",240.0
56207030,"1 cup, cooked",240.0
56207030,"1 cup, dry, yields",965.0
56207030,"1 packet (1 oz), dry, yields",195.0
56207030,"Quantity not specified",240.0
56207060,"1 cup, cooked",240.0
56207060,"1 cup, dry, yields",965.0
56207060,"1 packet (1 oz), dry, yields",195.0
56207060,"Quantity not specified",240.0
56207110,"1 cup, cooked",140.0
56207110,"1 cup, dry, yields",690.0
56207110,"1 oz, dry, yields",115.0
56207110,"Quantity not specified",140.0
56207120,"1 cup, cooked",140.0
56207120,"1 cup, dry, yields",690.0
56207120,"1 oz, dry, yields",115.0
56207120,"Quantity not specified",140.0
56207130,"1 cup, cooked",140.0
56207130,"1 cup, dry, yields",690.0
56207130,"1 oz, dry, yields",115.0
56207130,"Quantity not specified",140.0
56207160,"1 cup, cooked",160.0
56207160,"1 oz, dry, yields",90.0
56207160,"Quantity not specified",160.0
56207200,"1 cup, cooked",240.0
56207200,"1 cup, dry, yields",705.0
56207200,"1 oz, dry, yields",210.0
56207200,"Quantity not specified",240.0
56207370,"1 cup, cooked",240.0
56207370,"1 cup, dry, yields",705.0
56207370,"1 oz, dry, yields",210.0
56207370,"Quantity not specified",240.0
56208500,"1 cup, cooked",240.0
56208500,"1 cup, dry, yields",500.0
56208500,"1 oz, dry, yields",150.0
56208500,"Quantity not specified",240.0
57100100,"1 cup",35.0
57100100,"1 prepackaged single serving",30.0
57100100,"Quantity not specified",35.0
57103100,"1 cup",40.0
57103100,"1 prepackaged single serving",30.0
57103100,"Quantity not specified",40.0
57119000,"1 cup",35.0
57119000,"1 prepackaged single serving",30.0
57119000,"Quantity not specified",35.0
57123000,"1 cup",30.0
57123000,"1 prepackaged single serving",30.0
57123000,"1 piece",0.1
57123000,"Quantity not specified",30.0
57124200,"1 cup",35.0
57124200,"1 prepackaged single serving",30.0
57124200,"Quantity not specified",35.0
57125000,"1 cup",40.0
57125000,"1 prepackaged single serving",30.0
57125000,"Quantity not specified",40.0
57126000,"1 cup",40.0
57126000,"1 prepackaged single serving",30.0
57126000,"Quantity not specified",40.0
57132000,"1 cup",30.0
57132000,"1 prepackaged single serving",30.0
57132000,"Quantity not specified",30.0
57134000,"1 cup",30.0
57134000,"1 prepackaged single serving",30.0
57134000,"Quantity not specified",30.0
57137000,"1 cup",25.0
57137000,"1 prepackaged single serving",30.0
57137000,"Quantity not specified",25.0
57151000,"1 cup",25.0
57151000,"1 prepackaged single serving",30.0
57151000,"Quantity not specified",25.0
57207000,"1 cup",50.0
57207000,"1 prepackaged single serving",30.0
57207000,"Quantity not specified",50.0
57214000,"1 cup",50.0
57214000,"1 prepackaged single serving",30.0
57214000,"1 spoon size biscuit",3.0
57214000,"Quantity not specified",50.0
57216000,"1 cup",40.0
57216000,"1 prepackaged single serving",30.0
57216000,"Quantity not specified",40.0
57221700,"1 cup",30.0
57221700,"1 prepackaged single serving",30.0
57221700,"Quantity not specified",30.0
57223000,"1 cup",35.0
57223000,"1 prepackaged single serving",30.0
57223000,"Quantity not specified",35.0
57227000,"1 cup",110.0
57227000,"1 prepackaged single serving",30.0
57227000,"Quantity not specified",110.0
57237100,"1 cup",45.0
57237100,"1 prepackaged single serving",30.0
57237100,"Quantity not specified",45.0
57240100,"1 cup",40.0
57240100,"1 prepackaged single serving",30.0
57240100,"Quantity not specified",40.0
57241000,"1 cup",40.0
57241000,"1 prepackaged single serving",30.0
57241000,"Quantity not specified",40.0
57301600,"1 cup",50.0
57301600,"1 prepackaged single serving",30.0
57301600,"Quantity not specified",50.0
57304100,"1 cup",45.0
57304100,"1 prepackaged single serving",30.0
57304100,"Quantity not specified",45.0
57305150,"1 cup",35.0
57305150,"1 prepackaged single serving",30.0
57305150,"Quantity not specified",35.0
57308400,"1 cup",30.0
57308400,"1 prepackaged single serving",30.0
57308400,"Quantity not specified",30.0
57329000,"1 cup",60.0
57329000,"1 prepackaged single serving",30.0
57329000,"Quantity not specified",60.0
57336000,"1 cup",30.0
57336000,"1 prepackaged single serving",30.0
57336000,"Quantity not specified",30.0
57344000,"1 cup",35.0
57344000,"1 prepackaged single serving",30.0
57344000,"Quantity not specified",35.0
57344010,"1 cup",35.0
57344010,"1 prepackaged single serving",30.0
57344010,"Quantity not specified",35.0
57347000,"1 cup",30.0
57347000,"1 prepackaged single serving",30.0
57347000,"Quantity not specified",30.0
57348000,"1 cup",40.0
57348000,"1 prepackaged single serving",30.0
57348000,"Quantity not specified",40.0
57401100,"1 cup",35.0
57401100,"1 prepackaged single serving",30.0
57401100,"Quantity not specified",35.0
57411000,"1 cup",60.0
57411000,"1 prepackaged single serving",30.0
57411000,"Quantity not specified",60.0
57412000,"1 cup",120.0
57412000,"Quantity not specified",15.0
57416000,"1 cup",15.0
57416000,"1 prepackaged single serving",30.0
57416000,"Quantity not specified",15.0
57417000,"1 cup",45.0
57417000,"1 prepackaged single serving",30.0
57417000,"1 spoon size biscuit",3.0
57417000,"1 rectangular biscuit",25.0
57417000,"Quantity not specified",45.0
57418000,"1 cup",40.0
57418000,"1 prepackaged single serving",30.0
57418000,"Quantity not specified",40.0
57420100,"1 cup",35.0
57420100,"1 prepackaged single serving",30.0
57420100,"Quantity not specified",35.0
57420110,"1 cup",30.0
57420110,"1 prepackaged single serving",30.0
57420110,"Quantity not specified",30.0
57420120,"1 cup",40.0
57420120,"1 prepackaged single serving",30.0
57420120,"Quantity not specified",40.0
57420130,"1 cup",40.0
57420130,"1 prepackaged single serving",30.0
57420130,"Quantity not specified",40.0
57420140,"1 cup",40.0
57420140,"1 prepackaged single serving",30.0
57420140,"Quantity not specified",40.0
57420150,"1 cup",40.0
57420150,"1 prepackaged single serving",30.0
57420150,"Quantity not specified",40.0
57420160,"1 cup",35.0
57420160,"1 prepackaged single serving",30.0
57420160,"Quantity not specified",35.0
57601100,"1 cup",60.0
57601100,"Quantity not specified",8.0
57602100,"1 cup",80.0
57602100,"Quantity not specified",10.0
57602500,"1 cup",80.0
57602500,"1 prepackaged single serving",30.0
57602500,"Quantity not specified",80.0
57801000,"1 tablespoon",3.8
57801000,"Quantity not specified",15.0
57804000,"1 tablespoon",3.8
57804000,"Quantity not specified",15.0
57805000,"1 tablespoon",3.8
57805000,"Quantity not specified",15.0
57805090,"1 tablespoon",3.8
57805090,"Quantity not specified",15.0
57806000,"1 tablespoon",3.8
57806000,"Quantity not specified",15.0
57806050,"1 tablespoon",3.8
57806050,"Quantity not specified",15.0
57806100,"1 tablespoon",3.8
57806100,"Quantity not specified",15.0
57820000,"1 tablespoon",15.0
57820000,"1 jar / tub",110.0
57820000,"1 pouch",110.0
57820000,"Quantity not specified",110.0
57820100,"1 tablespoon",15.0
57820100,"1 jar / tub",110.0
57820100,"1 pouch",110.0
57820100,"Quantity not specified",110.0
57820200,"1 tablespoon",15.0
57820200,"1 jar / tub",110.0
57820200,"1 pouch",110.0
57820200,"Quantity not specified",110.0
57820300,"1 tablespoon",15.0
57820300,"1 jar / tub",110.0
57820300,"1 pouch",110.0
57820300,"Quantity not specified",110.0
57822000,"1 tablespoon",15.0
57822000,"1 jar / tub",110.0
57822000,"1 pouch",110.0
57822000,"Quantity not specified",110.0
57823000,"1 tablespoon",15.0
57823000,"1 jar / tub",110.0
57823000,"1 pouch",110.0
57823000,"Quantity not specified",110.0
57824000,"1 tablespoon",15.0
57824000,"1 jar / tub",110.0
57824000,"1 pouch",110.0
57824000,"Quantity not specified",110.0
58100360,"1 cup",170.0
58100360,"Quantity not specified",170.0
58101830,"1 cup",150.0
58101830,"Quantity not specified",150.0
58101835,"1 pizza",100.0
58101835,"1 cup",120.0
58101835,"Quantity not specified",100.0
58101930,"1 small taco salad",237.0
58101930,"1 medium taco salad",315.0
58101930,"1 large taco salad",393.0
58101930,"1 taco salad, NS as to size",315.0
58101930,"1 Taco Bell taco salad",420.0
58101930,"1 cup",122.0
58101930,"Quantity not specified",225.0
58101935,"1 small taco salad",240.0
58101935,"1 medium taco salad",320.0
58101935,"1 large taco salad",400.0
58101935,"1 taco salad, NS as to size",320.0
58101935,"1 cup",122.0
58101935,"Quantity not specified",225.0
58101940,"1 small taco salad",234.0
58101940,"1 medium taco salad",311.0
58101940,"1 large taco salad",388.0
58101940,"1 taco salad, NS as to size",311.0
58101940,"1 cup",122.0
58101940,"Quantity not specified",225.0
58101945,"1 small taco salad",264.0
58101945,"1 medium taco salad",358.0
58101945,"1 large taco salad",447.0
58101945,"1 taco salad, NS as to size",358.0
58101945,"1 cup",122.0
58101945,"Quantity not specified",225.0
58101950,"1 small taco salad",273.0
58101950,"1 medium taco salad",363.0
58101950,"1 large taco salad",453.0
58101950,"1 taco salad, NS as to size",363.0
58101950,"1 cup",122.0
58101950,"Quantity not specified",225.0
58101955,"1 small taco salad",266.0
58101955,"1 medium taco salad",354.0
58101955,"1 large taco salad",442.0
58101955,"1 taco salad, NS as to size",354.0
58101955,"1 cup",122.0
58101955,"Quantity not specified",225.0
58102000,"1 miniature",50.0
58102000,"1 small/regular",105.0
58102000,"1 large",160.0
58102000,"1 cup",120.0
58102000,"Quantity not specified",105.0
58102010,"1 miniature",50.0
58102010,"1 small/regular",105.0
58102010,"1 large",160.0
58102010,"1 cup",120.0
58102010,"Quantity not specified",105.0
58102020,"1 miniature",50.0
58102020,"1 small/regular",105.0
58102020,"1 large",160.0
58102020,"1 cup",120.0
58102020,"Quantity not specified",105.0
58102030,"1 miniature",50.0
58102030,"1 small/regular",105.0
58102030,"1 large",160.0
58102030,"1 cup",120.0
58102030,"Quantity not specified",105.0
58102040,"1 miniature",50.0
58102040,"1 small/regular",105.0
58102040,"1 large",160.0
58102040,"1 cup",120.0
58102040,"Quantity not specified",105.0
58102050,"1 miniature",50.0
58102050,"1 small/regular",105.0
58102050,"1 large",160.0
58102050,"1 cup",120.0
58102050,"Quantity not specified",105.0
58102060,"1 miniature",50.0
58102060,"1 small/regular",105.0
58102060,"1 large",160.0
58102060,"1 cup",120.0
58102060,"Quantity not specified",105.0
58102070,"1 miniature",50.0
58102070,"1 small/regular",105.0
58102070,"1 large",160.0
58102070,"1 cup",120.0
58102070,"Quantity not specified",105.0
58102110,"1 miniature",50.0
58102110,"1 small/regular",105.0
58102110,"1 large",160.0
58102110,"1 cup",120.0
58102110,"Quantity not specified",105.0
58102120,"1 miniature",50.0
58102120,"1 small/regular",105.0
58102120,"1 large",160.0
58102120,"1 cup",120.0
58102120,"Quantity not specified",105.0
58102130,"1 miniature",50.0
58102130,"1 small/regular",105.0
58102130,"1 large",160.0
58102130,"1 cup",120.0
58102130,"Quantity not specified",105.0
58102140,"1 miniature",50.0
58102140,"1 small/regular",105.0
58102140,"1 large",160.0
58102140,"1 cup",120.0
58102140,"Quantity not specified",105.0
58102150,"1 miniature",50.0
58102150,"1 small/regular",105.0
58102150,"1 large",160.0
58102150,"1 cup",120.0
58102150,"Quantity not specified",105.0
58102160,"1 miniature",50.0
58102160,"1 small/regular",105.0
58102160,"1 large",160.0
58102160,"1 cup",120.0
58102160,"Quantity not specified",105.0
58102170,"1 miniature",50.0
58102170,"1 small/regular",105.0
58102170,"1 large",160.0
58102170,"1 cup",120.0
58102170,"Quantity not specified",105.0
58102210,"1 miniature",50.0
58102210,"1 small/regular",100.0
